Particle_1,Particle_2,Particle_3,Particle_4,Particle_5,Particle_6,Particle_7,Particle_8,Particle_9,Particle_10,Particle_11,Particle_12,Particle_13,Particle_14
0.030715523126531582,0.030704038883458382,0.030761814247313297,0.030953532230377,0.03187131638271574,0.03078566527920535,0.030784254000749682,0.03075023650496567,0.030712565834713032,0.031862011425849594,0.03068965200909138,0.030776844782558346,0.03219693793519804,0.03174838214992017
0.03064733302516408,0.03068039889381131,0.03108546837326753,0.030772006730023165,0.031014755493098532,0.030816037851979287,0.030808090000718335,0.030671385967256198,0.0306955167956387,0.03191612164749515,0.030684261095860362,0.03074048707438793,0.030947139366672746,0.031116993110505132
0.030718701198965925,0.030657510932425525,0.03101280884997669,0.030928168457883643,0.03133219130224204,0.030749882858369472,0.030779429947558317,0.030708302058080318,0.030709868896933553,0.03105518530059209,0.03070513464407254,0.03067379375781708,0.03171138409069635,0.030733550554614048
0.03072198543009384,0.03265697452884612,0.030969575204194875,0.030932203446799946,0.03231234645057421,0.030616516832765152,0.030653828822578354,0.030741150874423345,0.03074798880207684,0.031954701564131084,0.03072342888830759,0.030682533144812413,0.03107218489577263,0.03200362435453029
0.030688507205302338,0.030922837604892218,0.03063810255774042,0.03224862469113595,0.031140303544977096,0.030743333286670085,0.03057880669337315,0.030673641649569202,0.03063631055528037,0.03152021687479638,0.03068228471969288,0.030601095082029246,0.030795004092488597,0.030595023472411026
0.030685693087109587,0.030675702450057907,0.031065764795409304,0.031021085697323918,0.030953507446682148,0.030593227021637606,0.0306137535465771,0.03074152697121311,0.03069383484112363,0.030703036140076544,0.03269865605542964,0.030568443748107854,0.030883102631606468,0.03228326958321429
0.030679386254351928,0.032346349267607696,0.030805398783906212,0.030903529631089076,0.0311530106490591,0.030630602852355974,0.030575664142729678,0.03069065807732902,0.0306244839184499,0.03072768616936784,0.031098758732763968,0.030578023655117137,0.03184886903664665,0.030850856805033144
0.03071976081974414,0.030675041955597615,0.03185707536829766,0.030711785643931167,0.031009636933008407,0.030569798721769976,0.030629876655416374,0.030714414830679385,0.030580568712048138,0.030649351780150234,0.03078024459431918,0.03056758869843439,0.03076364833090714,0.03272523606124298
0.030746330435270294,0.030562177373395557,0.03088356946706913,0.03209551498384397,0.03159987466652173,0.030585473775697255,0.03059958283187137,0.030683745942165882,0.03059045046308891,0.030607875536424505,0.030965443332393167,0.030608445011357156,0.030611723832886222,0.0310435137447614
0.030834433611608893,0.03084599449911736,0.030703747117751205,0.030718282303425822,0.030859887555384664,0.031062182108312814,0.03077398152216575,0.03092080463697308,0.030590241470771756,0.031153295829329155,0.031173978614585814,0.030762548683903667,0.030969304545882943,0.030855054558583117
0.030876187427235954,0.03096468717876484,0.03111813411698822,0.03068255803636343,0.031121854750130268,0.030849918048222486,0.030722511799919326,0.03089937774107329,0.031009268104713716,0.030741650690468487,0.03141798442606431,0.030891153363653643,0.030790178140139172,0.030782465399632617
0.030710038488022937,0.03094570675066183,0.031142694421412348,0.031047185112907234,0.031047701660687228,0.03062752877629719,0.030956752281045944,0.030808220124046153,0.03062474152769799,0.030786371582147205,0.032450374913911936,0.030817051587469252,0.030843069025924787,0.030790081453558073
0.030682137153779095,0.03094344026095263,0.031360218244711184,0.030736812441605286,0.031069101917854794,0.030879349420350935,0.03072945269362959,0.030998255764007415,0.031025077022791593,0.031057235163530518,0.030928047544964216,0.03080935316383747,0.030763945399578687,0.03247685600321605
0.03073294207555661,0.031122340644056442,0.030980966519027885,0.030656152680150928,0.030852840004373387,0.030938865038100026,0.030745586628632984,0.03171274467999822,0.031571846735082044,0.030912262641124264,0.03158308207017949,0.0309680929466953,0.030976952965273027,0.030693035603241922
0.03075828570679805,0.030915982948439977,0.030782634711214132,0.03072827120167344,0.031033826874487375,0.030976065668611667,0.030773232958701036,0.030845006994160602,0.030967750243055276,0.03231569084516331,0.03100741512142975,0.030582764490416428,0.03055671939023761,0.030664032337965108
0.030782344234275734,0.030935583000903943,0.030948994108986463,0.03073795708594338,0.03079499418200285,0.030829812198341428,0.030960347010239978,0.030721806002780547,0.03069572857956004,0.03100429702807224,0.0316486737136115,0.030744539565618376,0.03057130214115195,0.030869253239404624
0.030761319238764486,0.03088196051222539,0.031018882937696536,0.030701695424973113,0.03075188409542643,0.0308371501127025,0.030762965429576756,0.030857559033155662,0.030738296282632027,0.031176213611321866,0.030908259612008472,0.030707055286674383,0.030658867176001726,0.03091084978135819
0.0308181754104513,0.030972689751383058,0.031169583009593386,0.030733943725296187,0.03120337916513777,0.03065787292600328,0.030770139334800276,0.03070817240079098,0.030792022945123017,0.03091214358503552,0.03095124067684327,0.03078079566223321,0.030589018234074,0.03133488974170385
0.03071639825903176,0.03087575725194602,0.03132630853627371,0.03064572433590305,0.031244464122787505,0.03235672579380384,0.03104426542148947,0.03114049485338686,0.03089378269752508,0.030717038582812533,0.03165627917077609,0.030740013121973997,0.030558492588361772,0.03075391900876519
0.03076495850360582,0.030674725145913313,0.03069941673646692,0.031020432770077003,0.030983322557699547,0.03075806957096032,0.03098190664217054,0.031397924478368096,0.030726035107940336,0.030805955470955167,0.030765926327806337,0.0308050208686225,0.030610488138302146,0.03262832309262871
0.0308263595291828,0.030893940656196855,0.03059773577606668,0.030942826889221557,0.030952326135487294,0.030794853451776412,0.03103567187906288,0.030871314692671153,0.03155452430558824,0.03091217001073033,0.03157874646123875,0.030982544971927095,0.030589349371724268,0.03079820271328325
0.03097217618340251,0.030916780446634606,0.030743418372151325,0.030723479639075547,0.030772330563491223,0.031069243399222332,0.032064741795227496,0.03166338276113992,0.03083600397274982,0.030672723292987817,0.031009260713758625,0.030701124854451246,0.0305580288026033,0.030672209997991817
0.030764443810016525,0.030553443036260737,0.03100926790181583,0.030719383877362616,0.030810593205959334,0.030993214004086462,0.0306502665112967,0.03098548075576029,0.03128049399520714,0.030626788562896454,0.030961213597683866,0.030610849274505633,0.030562569121661033,0.030844003334716485
0.03065057132326448,0.030550858840101,0.030753081944429397,0.030678995942996085,0.03084879480717136,0.031244264991536187,0.031228345663361832,0.030985757113002325,0.030712749071015167,0.031115842335844225,0.03266611497950616,0.030601773488425358,0.03071519281019742,0.03087622256043482
0.030733963802574874,0.030583359594019168,0.03091010761787313,0.03084375173110709,0.031073908394966255,0.030672374371055508,0.030972406945202566,0.030900069397567606,0.030741223559822832,0.03073623328479517,0.030755569212991496,0.03091259544562131,0.030663142424042854,0.03064319234479211
0.030976201980949324,0.03055397158327018,0.03061463684788229,0.030924935460882996,0.030973025658278468,0.031097675789997947,0.030790060506385736,0.03109578443415012,0.030782719593600946,0.030973111403749965,0.030620081722257733,0.03078799431837996,0.03076598168754112,0.03105081108061577
0.03176277989002056,0.030555649101757013,0.030634797154591227,0.03065297400089979,0.030762017185741394,0.03165909015860782,0.03066674888544163,0.030716557205277276,0.030826783952216965,0.030999056665963153,0.03089317469661478,0.03078202914376028,0.03087469130450247,0.030784774484667106
0.03164070927759543,0.030553478760316177,0.030866641401304608,0.030946894152066574,0.03098580715000204,0.0306440172190084,0.03074070080419383,0.03085917521771621,0.030832920928276927,0.03099495690483669,0.03074836267556752,0.030742616600550082,0.030899901149868177,0.03084917624673621
0.030768174058264656,0.030555155776999694,0.03075298687820026,0.030650036516491504,0.030865164095199703,0.030758550517983586,0.03082774793264312,0.030749991502454662,0.03109768996330493,0.031160929193354513,0.030742027913663934,0.030995147760284295,0.030932910305320617,0.03075419240424735
0.032522718169438816,0.030552772067697766,0.03079739452517378,0.03068739384719439,0.031164675130340925,0.031092808074107598,0.030756770415351957,0.030845402008093107,0.031022573678907362,0.031169318436129793,0.03069786909002305,0.03075116486158885,0.03087541977625145,0.030761398004607088
0.030915617169426566,0.030555155776999694,0.03079922280869185,0.030874229696694778,0.030725170206511245,0.030726824065750623,0.031001895340975007,0.03079477666836676,0.03070918092558179,0.030695635156673208,0.030636823683350484,0.030871728680413817,0.030955012751174224,0.03101676591489674
0.0312158702180535,0.03055324240013404,0.030789830374805524,0.030860953043010002,0.030774422100671574,0.030902553891974518,0.030741379859270872,0.03151673628845386,0.030939927915225218,0.030742431926129132,0.030896714615602835,0.030736465431534583,0.03059458511735361,0.030701085077527307
0.030782127590673863,0.030552088941390346,0.03061538531206542,0.03094488327830823,0.030794965886059976,0.030756395765811843,0.030733311764957416,0.030686590679215472,0.03080884183560568,0.03070445622238416,0.030784350688823976,0.03075757614523259,0.030744334130740535,0.030990021619155973
0.031830860652914676,0.03055324240013404,0.03068217408667794,0.03062706438295772,0.031098184691087702,0.030747464520172817,0.03089350669804038,0.030682148495818684,0.030801431735514796,0.03086543540578575,0.03087579750558823,0.03078085943134809,0.030582439789249224,0.030984605465699415
0.03089949327195624,0.030550858840101,0.03072373365209413,0.03112287464111405,0.0310396008935283,0.030680390156667986,0.031023345589169502,0.03072303806568846,0.03077896739293429,0.03206493025474181,0.03144802032299876,0.03096850042159826,0.030825450163782547,0.030996701902434153
0.030967957931773323,0.030552088941390346,0.030769829586457263,0.030984736248931794,0.030861070263738487,0.03071101094731871,0.031026600609633095,0.03080471084425803,0.0310132992151872,0.03104474045960887,0.030926096420768635,0.030878587322614847,0.03084116260135788,0.030656575965193816
0.03094313377079459,0.03055324240013404,0.03090024690261487,0.031843219493627214,0.03077144108971777,0.030994260377555417,0.03073790752464723,0.030727000893855317,0.031041594106652668,0.030823822780629607,0.030936116428852186,0.030883016654191506,0.030802590869687962,0.030760586357793197
0.030690468833677785,0.03055324240013404,0.03106463439717745,0.030705379149032926,0.030903869971837437,0.030757824397189278,0.031045898666672192,0.03065543861844358,0.030606380185128193,0.03107191436008726,0.030990205335946343,0.031110904417705195,0.030810594321510305,0.031094867482968018
0.030856997872803472,0.030552088941390346,0.03075357959708126,0.03238072630476103,0.03103939813628686,0.031054093819176034,0.03150410648251733,0.030995137064996067,0.030933898252502312,0.03216313254050058,0.030727298074273476,0.030608515761704914,0.0308682256844096,0.030814912790005523
0.030876802996570085,0.030550858840101,0.030904928078042557,0.031026800552227257,0.030939202914175144,0.031043014046084456,0.030858342387220378,0.03140766986031761,0.030788168761296003,0.030905406868561837,0.03244279923692024,0.03066751668098532,0.030904919188636436,0.030959336275945357
0.031163207938234076,0.030550858840101,0.030718802195830657,0.030905469309111117,0.030931640025476995,0.030767200080522035,0.03066437966862985,0.031229870385232297,0.030718563741461907,0.030639765153175715,0.03063564026007873,0.030859862726248483,0.030945780793094936,0.030718527011290884
0.030864330152060335,0.030552088941390346,0.030732586188244548,0.03072964690785799,0.030751167201341262,0.030843873785206043,0.03081719589119116,0.030774795059196298,0.03088748160066558,0.030747461224744484,0.031678956725186315,0.03086639156012106,0.030537619867127858,0.030659136435593752
0.031543288927148645,0.03054839697331786,0.030859885583334034,0.030641207675006377,0.031068998346506026,0.03068846198361104,0.030682015204965458,0.03250911431037661,0.030811307497184928,0.030817078264466922,0.030783305493472225,0.03069986408803459,0.030825009857897614,0.03086583530476135
0.03068230566076115,0.030557789631252483,0.0307495292048818,0.030667434168160628,0.030752209757243062,0.030681815198977985,0.030688594274691294,0.03075105497487578,0.030784038412849754,0.03091715934513942,0.030935061551150774,0.030959348805211208,0.030805860555689357,0.030774185110594893
0.03088669220349955,0.03059989218713944,0.030880788954673995,0.03097358376773074,0.03118694740093892,0.030710127704811713,0.030787182161399806,0.032609314475076534,0.030847095724365718,0.03170138254961008,0.030562622461547412,0.030755772913960196,0.030585602094337437,0.0309400945612919
0.030749709437416027,0.03053520828409243,0.03148320916977712,0.030704440379271246,0.030777018201935326,0.03071312744709917,0.031057333362227105,0.030903107993872875,0.03216735998170095,0.03067520419715104,0.0308037994781056,0.031024786973783924,0.03055684862309647,0.03095424403565784
0.030737263319001683,0.0305633957040172,0.030982542725378107,0.031089341434799148,0.030842731945354085,0.03059883548098689,0.031456355042712665,0.030881982704083988,0.030727435585160306,0.031051987091369276,0.030766932134069103,0.03096636786728686,0.03053954910465374,0.030808119847605238
0.030893466836538947,0.030548177823937834,0.03206919081875781,0.030886384171928447,0.03084862809680652,0.030682078584321253,0.030641931207890456,0.031021632399990416,0.032191140869182004,0.030800772353822885,0.0308294426580283,0.030645843149406,0.03055200349469894,0.030776386674572026
0.030861173799323786,0.030542459929070065,0.030757005057302285,0.03090375175586907,0.03089160413944485,0.030921910285650795,0.030688844918353726,0.030743710063807314,0.030767976123677293,0.03097877878541239,0.03082167274957892,0.030662597684018106,0.030563632298245172,0.03261184494609321
0.030672527185740085,0.030532214745142026,0.03212376175304538,0.03100106143469194,0.031070606882802373,0.03070092474944319,0.030722407344672846,0.030731236182342348,0.03067269068559778,0.030757528423242496,0.03065507062365662,0.030741555684985062,0.0305360038938387,0.031046965377204604
0.03082439006749433,0.030542758496137076,0.03078644014515433,0.031087127431065488,0.030793237531247568,0.030668205656360678,0.030719941196219076,0.030741882744185253,0.030886617241324948,0.03067156812289694,0.030728747549805497,0.031040923081514703,0.030510708740342413,0.03087525187305969
0.03113944928214171,0.030546781774493822,0.03087185542086579,0.03097913741980107,0.030948757049123823,0.030942978171634394,0.030785414299774928,0.030755746803087177,0.030738322818198622,0.030933360504435552,0.03094671872494493,0.030618088629273284,0.030511432965694016,0.03080160254079166
0.03093506877061335,0.03053520828409243,0.030990033084089565,0.03110639313223839,0.0308617773926609,0.030711395655699938,0.03071380930824055,0.030850042797834987,0.03249704299635745,0.032124094812348375,0.03208219863681186,0.030647382735658108,0.030516771786307045,0.03095598715544624
0.030917981861477255,0.030543362468142505,0.030837039633294705,0.03095495171033885,0.030896974693394856,0.030787371842237735,0.03096317900677056,0.030870028119916054,0.030784516075384166,0.03206901912061651,0.030830729154697596,0.03079219061163386,0.03051710469152793,0.030704838220170512
0.030978479331615735,0.030538714806631034,0.03102252302369463,0.030937616004381878,0.031019108275394454,0.03110371032160299,0.030909420069262325,0.03084499168363432,0.030889598893157566,0.030584005576802423,0.030938212957667674,0.03106638792560803,0.030509519056172475,0.03098314232646131
0.03092729257466954,0.03053954910465374,0.030714686131594077,0.03066951569052432,0.03076115563035278,0.030774129371302777,0.031180089907131888,0.03196015285932683,0.03062287725769681,0.03086362442659952,0.030906090457043643,0.03074598464030822,0.030510708740342413,0.03090119137697962
0.03175909557280039,0.030538714806631034,0.03084827432112226,0.030833355107233625,0.030994041988517882,0.030958349845102217,0.030731319630174943,0.031119994526205542,0.030747317083784573,0.030815751709986447,0.03093131363351694,0.030683245650418748,0.030509519056172475,0.030718178270609107
0.030947229880440193,0.030544581501973794,0.030854359233040703,0.03070582609491412,0.031058250123149733,0.030911580475536927,0.030774347440671937,0.03088681929818636,0.030835393537513495,0.030696374766409303,0.031177747010060826,0.030957858294379376,0.030510679784938346,0.030934328023830115
0.0308846594925204,0.030544581501973794,0.032174456146298325,0.030894839993570098,0.031065564680008154,0.030966580264306938,0.030724372773320824,0.03092444467707242,0.030750863391387797,0.030792849247211238,0.030820201117200116,0.030651861377977135,0.030509519056172475,0.030919786454253854
0.03179870905351812,0.030542217650403533,0.03165566486783865,0.03075166680376002,0.03072598875911083,0.030704704997445265,0.030958219094450456,0.030780854390589574,0.03068824701143593,0.03072464835774401,0.03083330822870112,0.032342260875173404,0.030509519056172475,0.031019456146417317
