Average,STD
2.212315135424391,0.7212431027134865
2.316639104413691,0.5003048752895738
2.367859939908186,0.5463512158522532
2.1322890933723975,0.7722285348393931
2.4030897389492387,0.42617421659240584
2.4297656933117793,0.5304259818933417
1.9274947550092278,0.9506609529033192
2.4782488707140042,0.3059162185965805
2.515500981053431,0.18787268085687991
2.1928894723104255,0.5856334913426158
1.4466979625906855,0.9569067236962213
2.0378117793483828,0.7181043753489692
2.201330607856839,0.4928343140845589
2.3385900157606896,0.6310099331529939
1.9554687147128365,0.8567341019514256
2.1683944810500537,0.5616434639397783
2.016238827382585,0.8091457056676026
2.264074482444878,0.5109863162305712
2.169352066399363,0.6312814416106599
1.848329643110627,0.9888866211264359
1.9589422622567754,0.8485092336276044
2.276820678001849,0.49142806092195424
1.925709494017834,0.8836734921064054
1.9721100699660954,1.0078236930458164
2.2493492995151807,0.6333637200801099
2.0887981371291007,0.8194153524092563
2.2728372185830246,0.5512624113880359
2.0108222530692488,0.8221207780286022
2.3361630887161096,0.5305033302755199
1.9970747561584423,0.8569449953899565
1.718460279645731,0.9040306897871319
2.0815180026134863,0.8033597371560149
2.0247567880627466,0.8503351720832589
1.9557469654801045,0.9670359093001273
2.3400534424921133,0.6197328634161083
2.087484259161963,0.8987636120950878
2.519629667117404,0.11802439872367013
2.321003262846894,0.6681237327194063
2.3745462957921837,0.6071936746879468
2.04548204952984,0.8806505353427657
2.207725209510389,0.6275542893926845
2.2527731325579134,0.6862807583881296
2.2238238173404308,0.810170490053159
2.212469403408115,0.6324743056681327
2.082514725450978,0.8537302780530504
2.372026214532595,0.5164245451988332
2.160960828285668,0.786228124532534
2.4455764507555178,0.3335379220923682
1.9331090801041018,1.0298436504422168
1.7396646276407601,0.9901232593303546
