0,1,2,3,4,5,6,7,8,9,10,11,12,13
3.8499999999999996,0.5104166666666664,1.0062499999999999,2.1979166666666665,0.9499999999999997,0.9833333333333334,2.1979166666666665,0.3208333333333335,3.8499999999999996,2.95625,0.9333333333333331,1.51875,3.8499999999999996,2.9677083333333334
1.5656249999999998,2.21875,0.10624999999999996,0.9333333333333331,0.4739583333333332,0.31666666666666665,0.4739583333333332,0.32916666666666683,2.95625,2.9791666666666665,0.46666666666666656,0.4739583333333332,0.958333333333333,2.9791666666666665
3.8749999999999996,2.9677083333333334,0.958333333333333,0.4739583333333332,0.14583333333333337,0.16145833333333331,2.9791666666666665,0.10624999999999996,1.5281250000000002,0.14374999999999982,0.4739583333333332,2.25,2.25,0.546875
0.12499999999999989,1.546875,0.15625,0.10624999999999996,0.13124999999999987,0.10624999999999996,2.9906249999999996,0.48124999999999984,3.0020833333333337,1.5281250000000002,0.10624999999999996,1.546875,2.1979166666666665,2.95625
2.95625,1.5281250000000002,0.10624999999999996,0.11249999999999993,0.15104166666666669,0.48124999999999984,0.16145833333333331,0.11874999999999991,2.1875,2.1979166666666665,0.11249999999999993,2.9906249999999996,2.208333333333333,2.21875
1.5375,2.9791666666666665,0.4958333333333331,0.11874999999999991,0.12499999999999989,0.48124999999999984,1.51875,0.10624999999999996,2.9791666666666665,2.9906249999999996,0.10624999999999996,2.9791666666666665,2.239583333333333,0.9833333333333334
2.208333333333333,0.09999999999999998,0.11874999999999991,0.4739583333333332,0.11249999999999993,0.10624999999999996,1.5281250000000002,0.10624999999999996,0.36458333333333337,2.9791666666666665,0.10624999999999996,2.1979166666666665,2.9791666666666665,2.1979166666666665
2.9791666666666665,0.9499999999999997,0.16666666666666663,0.16666666666666663,0.33333333333333326,0.16145833333333331,1.5281250000000002,0.16666666666666663,2.208333333333333,1.5281250000000002,0.16666666666666663,2.21875,3.8499999999999996,2.9677083333333334
2.208333333333333,1.5281250000000002,0.48124999999999984,0.10624999999999996,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.4739583333333332,0.16666666666666663,0.4885416666666665,0.33333333333333326,1.55625,3.0135416666666663,2.95625
2.1979166666666665,1.51875,0.4885416666666665,0.48124999999999984,0.09999999999999998,0.4739583333333332,1.51875,0.16666666666666663,1.51875,1.5375,0.16145833333333331,3.8499999999999996,2.95625,2.1875
2.95625,0.46666666666666656,0.16145833333333331,0.4739583333333332,0.09999999999999998,0.16666666666666663,0.4739583333333332,0.16145833333333331,1.51875,2.9906249999999996,0.09999999999999998,2.9906249999999996,0.9750000000000001,1.51875
0.9499999999999997,1.5281250000000002,0.15625,0.16666666666666663,0.16666666666666663,0.10624999999999996,0.32499999999999996,0.4739583333333332,2.208333333333333,2.208333333333333,0.09999999999999998,0.4958333333333331,2.9791666666666665,0.4885416666666665
2.1875,2.208333333333333,0.4739583333333332,0.15625,0.16666666666666663,0.16666666666666663,0.9416666666666664,0.16145833333333331,1.51875,2.9906249999999996,0.09999999999999998,3.8499999999999996,0.13749999999999984,2.208333333333333
2.9677083333333334,2.208333333333333,0.33333333333333326,0.10624999999999996,0.09999999999999998,0.11249999999999993,0.09999999999999998,0.32916666666666683,0.9416666666666664,0.958333333333333,0.16666666666666663,2.9791666666666665,3.8499999999999996,2.1875
