0,1,2,3,4,5,6,7,8,9,10,11,12,13,Average,STD
1155.5050569272164,2593.911966599833,4922.947663358545,4160.712676553839,288.0855392972191,1412.74618487415,6420.412707410381,1911.3382991499443,662.5529722323405,3547.1499940714048,8199.796532618893,175.88452879153272,52.791925379270936,1616.7236744137733,2651.4685515484525,2406.0297344428036
48.00137963569088,1146.8756695170666,2339.62548247569,2724.996114074873,150.3483047050225,969.4770018241181,3958.797558004831,1286.7461145332409,330.268147037059,3527.947291812054,5181.482125360892,69.04109749312583,52.791925379270936,1616.7236744137733,1671.651563304765,1590.374912286165
48.00137963569088,105.18664656831938,954.2840027457285,742.2681953121073,113.85200019514713,70.18279522877228,463.2951701790971,103.33619540534686,330.268147037059,2599.9316290202205,1283.3641770675779,69.04109749312583,52.791925379270936,1195.0807792969317,580.7774386117425,704.4491202195322
48.00137963569088,90.31551521520807,898.054690579597,121.6074883587134,113.85200019514713,70.18279522877228,463.2951701790971,52.02349906143399,330.268147037059,165.45388817206717,1283.3641770675779,69.04109749312583,52.791925379270936,110.78836889206902,276.3600101782022,358.6725321218803
48.00137963569088,90.31551521520807,834.1525137194333,75.50085525371068,113.85200019514713,70.18279522877228,301.67999829986235,52.02349906143399,330.268147037059,165.45388817206717,157.0504876351875,69.04109749312583,52.791925379270936,65.01301560860325,173.2376512810409,202.8926988582873
48.00137963569088,90.31551521520807,538.2169055989267,75.50085525371068,113.85200019514713,70.18279522877228,301.67999829986235,52.02349906143399,100.72901972707137,165.45388817206717,43.81690325317261,69.04109749312583,52.791925379270936,46.746630104564254,126.31088661557315,131.8175151705681
46.72939356514567,70.91097884892015,538.2169055989267,56.58800254065198,113.85200019514713,53.20552499893601,139.2737801828704,52.02349906143399,100.72901972707137,165.45388817206717,37.12654592064157,69.04109749312583,40.86138341863946,46.746630104564254,109.33990355915296,124.82463521909649
39.241840376923435,70.91097884892015,373.4980829710704,48.86657350335659,113.85200019514713,53.20552499893601,60.94978256915313,52.02349906143399,65.82013644150601,165.45388817206717,36.28217932042746,43.21203764016133,40.86138341863946,46.746630104564254,86.49460983016475,86.4700138390122
38.27088657314271,49.39906801334006,41.35286702622618,48.86657350335659,113.85200019514713,53.20552499893601,60.94978256915313,52.02349906143399,65.82013644150601,165.45388817206717,36.12307320560235,43.21203764016133,40.86138341863946,46.746630104564254,61.15266792309118,34.43068568703985
38.27088657314271,49.39906801334006,41.35286702622618,48.86657350335659,113.85200019514713,53.20552499893601,60.94978256915313,52.02349906143399,65.82013644150601,165.45388817206717,36.0836039393899,43.21203764016133,40.84753014961622,46.746630104564254,61.14885917057433,34.433319809742684
38.27088657314271,49.39906801334006,41.35286702622618,48.86657350335659,47.639909805545216,53.20552499893601,60.94978256915313,52.02349906143399,65.82013644150601,51.87987579311276,36.07148296924943,38.49084276229834,37.490819374375555,46.746630104564254,47.72913564258859,8.573097006408332
38.27088657314271,44.178597488974724,38.96087675334489,48.86657350335659,38.398739991226385,46.9659844549,60.94978256915313,52.02349906143399,65.82013644150601,49.456515291549636,36.06721059401471,38.06943287446724,34.75456051965641,46.746630104564254,45.680673301520756,8.989054135809507
38.27088657314271,36.78296273253092,38.96087675334489,48.86657350335659,38.398739991226385,35.03148920674862,60.32959732233005,52.02349906143399,65.82013644150601,49.456515291549636,36.06721059401471,38.06943287446724,34.75456051965641,46.746630104564254,44.25565078356231,9.535366750772496
38.27088657314271,35.26403093038917,38.96087675334489,48.86657350335659,38.398739991226385,35.03148920674862,48.37548794582983,38.3666477708592,65.82013644150601,49.456515291549636,36.06721059401471,37.56599695397009,34.64930270236445,46.746630104564254,42.27432319734761,8.385402179421204
38.27088657314271,35.26403093038917,38.96087675334489,48.86657350335659,38.398739991226385,35.03148920674862,34.336097598998975,38.3666477708592,65.82013644150601,49.456515291549636,35.16728236434451,34.53370082679318,34.64930270236445,46.746630104564254,40.990636432799185,8.605901411985664
38.27088657314271,35.26403093038917,38.96087675334489,48.86657350335659,38.398739991226385,35.03148920674862,34.336097598998975,38.3666477708592,65.82013644150601,49.456515291549636,35.083618419496574,34.53370082679318,34.64930270236445,46.746630104564254,40.98466043673862,8.609971199582349
38.27088657314271,35.16679162692461,38.96087675334489,48.86657350335659,38.398739991226385,35.03148920674862,34.336097598998975,38.3666477708592,65.82013644150601,49.456515291549636,34.57051202149281,34.46453511962399,34.381270131660735,46.746630104564254,40.91697872392853,8.658540309637766
38.27088657314271,35.16679162692461,38.96087675334489,48.86657350335659,38.398739991226385,35.03148920674862,34.336097598998975,38.3666477708592,41.46234329657672,49.456515291549636,34.303318792394165,34.46453511962399,34.248855874875126,46.746630104564254,39.1485929645847,5.285730394314031
38.27088657314271,35.16679162692461,38.96087675334489,48.86657350335659,38.398739991226385,35.03148920674862,34.336097598998975,38.3666477708592,41.46234329657672,49.456515291549636,34.303318792394165,34.29160389147423,34.20046515644578,46.746630104564254,39.13278425411477,5.30005547560897
38.27088657314271,34.12210362185138,38.96087675334489,48.86657350335659,38.398739991226385,35.03148920674862,34.336097598998975,38.3666477708592,41.46234329657672,49.456515291549636,34.205942093336034,34.057231935739225,34.1818572194444,39.10694244526501,38.487446235817124,4.944721329309007
38.27088657314271,34.038296174261234,38.96087675334489,48.86657350335659,38.398739991226385,35.03148920674862,34.336097598998975,38.3666477708592,41.46234329657672,49.456515291549636,34.05112316298322,34.05274547938129,34.07645707038786,39.10694244526501,38.462552451291586,4.966617101406523
38.27088657314271,34.038296174261234,38.96087675334489,48.86657350335659,38.398739991226385,35.03148920674862,34.336097598998975,38.3666477708592,41.46234329657672,49.456515291549636,34.0298792252516,34.013941832677034,34.07339140988063,39.10694244526501,38.45804436236708,4.970629709707346
38.27088657314271,34.01149045880017,38.96087675334489,48.86657350335659,38.398739991226385,35.03148920674862,34.336097598998975,38.3666477708592,41.46234329657672,35.380958420810245,34.01321948428472,34.00469033717896,34.060332776013865,39.10694244526501,37.447949186900495,3.9704329480150675
38.27088657314271,33.996114490182705,38.96087675334489,48.86657350335659,38.398739991226385,35.03148920674862,34.336097598998975,38.3666477708592,41.46234329657672,35.380958420810245,34.01321948428472,34.002015483946565,34.00091345238559,39.10694244526501,37.44241560508063,3.9751976824914217
38.270827429261836,33.996114490182705,38.96087675334489,48.86657350335659,38.398739991226385,35.03148920674862,34.336097598998975,38.3666477708592,41.46234329657672,35.380958420810245,34.01321948428472,34.002015483946565,33.94101264339551,39.10694244526501,37.43813275130414,3.9789291761845393
38.270827429261836,33.996114490182705,38.96087675334489,48.86657350335659,38.398739991226385,35.03148920674862,34.336097598998975,38.3666477708592,41.46234329657672,35.380958420810245,34.01321948428472,34.002015483946565,33.94101264339551,39.10694244526501,37.43813275130414,3.9789291761845393
38.270827429261836,33.95077927612344,38.96087675334489,48.86657350335659,38.398739991226385,35.03148920674862,34.336097598998975,38.3666477708592,41.46234329657672,35.380958420810245,34.01321948428472,34.002015483946565,33.94101264339551,39.10694244526501,37.43489452172848,3.9817465764986903
38.270827429261836,33.91529777894206,38.96087675334489,48.86657350335659,38.398739991226385,35.03148920674862,34.336097598998975,38.3666477708592,41.46234329657672,34.907799433271805,34.01321948428472,33.96799512985505,33.94101264339551,37.142497260535386,37.25581552004699,3.977183625024869
38.270827429261836,33.90220679928557,38.96087675334489,40.621051653853684,38.398739991226385,34.80955128530003,34.336097598998975,38.3666477708592,41.46234329657672,34.40587130609886,34.01321948428472,33.91326683379313,33.94101264339551,35.643317555235,36.503216457251035,2.6284254709654182
38.270827429261836,33.89715460157953,38.96087675334489,40.621051653853684,38.398739991226385,34.80955128530003,34.336097598998975,38.3666477708592,41.46234329657672,33.97676431865693,34.01321948428472,33.88489927780883,33.94101264339551,35.643317555235,36.47017883288444,2.6573827387858517
38.270827429261836,33.89715460157953,38.96087675334489,40.621051653853684,38.398739991226385,34.80955128530003,34.336097598998975,38.3666477708592,41.46234329657672,33.80261714241966,33.96562332480194,33.87684855038504,33.896235699093765,35.643317555235,36.4505666180669,2.6761284541454606
38.270827429261836,33.89715460157953,38.96087675334489,40.621051653853684,38.398739991226385,34.80955128530003,34.336097598998975,38.3666477708592,41.46234329657672,33.754117532905575,33.74842016188942,33.736856399256176,33.896235699093765,35.643317555235,36.421588409241515,2.7041975933450733
38.270827429261836,33.797345133545676,38.96087675334489,40.621051653853684,38.398739991226385,34.80955128530003,34.336097598998975,38.3666477708592,41.46234329657672,33.73119956328269,33.74842016188942,33.702445983314234,33.69480410570908,35.643317555235,36.39597630588556,2.7288010828634577
38.270827429261836,33.68520330752099,38.96087675334489,40.621051653853684,38.398739991226385,34.80955128530003,34.336097598998975,38.3666477708592,41.46234329657672,33.706436231169626,33.74842016188942,33.6353582098045,33.69480410570908,35.643317555235,36.381405382196455,2.7430419273196036
38.270827429261836,33.60934653220836,38.96087675334489,40.621051653853684,38.398739991226385,34.80955128530003,34.336097598998975,38.3666477708592,41.46234329657672,33.672954173381626,33.74842016188942,33.620857655988985,33.67464469391144,34.58803491583211,36.295742422330974,2.7863468725000478
